0.376	0.376	1
1.109	1.109	2
1.782	1.782	3
2.450	2.450	4
3.135	3.135	1
3.825	3.825	2
4.505	4.505	3
5.184	5.184	4
5.869	5.869	1
6.554	6.554	2
7.262	7.262	3
7.964	7.964	4
8.655	8.655	1
9.358	9.358	2
10.060	10.060	3
10.757	10.757	4
11.442	11.442	1
12.127	12.127	2
12.823	12.823	3
13.526	13.526	4
14.216	14.216	1
14.907	14.907	2
15.610	15.610	3
16.312	16.312	4
17.014	17.014	1
17.723	17.723	2
18.437	18.437	3
19.139	19.139	4
19.830	19.830	1
20.521	20.521	2
21.206	21.206	3
21.896	21.896	4
22.593	22.593	1
23.290	23.290	2
23.986	23.986	3
24.677	24.677	4
25.374	25.374	1
26.070	26.070	2
26.767	26.767	3
27.463	27.463	4
28.154	28.154	1
28.845	28.845	2
29.536	29.536	3
30.227	30.227	4
30.923	30.923	1
31.620	31.620	2
32.311	32.311	3
33.001	33.001	4
33.692	33.692	1
34.389	34.389	2
35.085	35.085	3
35.776	35.776	4
36.461	36.461	1
37.152	37.152	2
37.854	37.854	3
38.557	38.557	4
39.253	39.253	1
39.950	39.950	2
40.647	40.647	3
41.343	41.343	4
42.040	42.040	1
42.731	42.731	2
43.427	43.427	3
44.124	44.124	4
44.815	44.815	1
45.505	45.505	2
46.202	46.202	3
46.904	46.904	4
47.601	47.601	1
48.298	48.298	2
49.000	49.000	3
49.702	49.702	4
50.405	50.405	1
51.113	51.113	2
51.821	51.821	3
52.518	52.518	4
53.209	53.209	1
53.905	53.905	2
54.608	54.608	3
55.316	55.316	4
56.018	56.018	1
56.715	56.715	2
57.411	57.411	3
58.102	58.102	4
58.799	58.799	1
59.507	59.507	2
60.221	60.221	3
60.929	60.929	4
61.632	61.632	1
62.334	62.334	2
63.036	63.036	3
63.733	63.733	4
64.418	64.418	1
65.109	65.109	2
65.811	65.811	3
66.514	66.514	4
67.216	67.216	1
67.918	67.918	2
68.615	68.615	3
69.317	69.317	4
70.031	70.031	1
70.740	70.740	2
71.436	71.436	3
72.133	72.133	4
72.835	72.835	1
73.538	73.538	2
74.240	74.240	3
74.948	74.948	4
75.656	75.656	1
76.365	76.365	2
77.067	77.067	3
77.769	77.769	4
78.478	78.478	1
79.174	79.174	2
79.871	79.871	3
80.573	80.573	4
81.281	81.281	1
81.990	81.990	2
82.692	82.692	3
83.400	83.400	4
84.108	84.108	1
84.811	84.811	2
85.507	85.507	3
86.204	86.204	4
86.912	86.912	1
87.620	87.620	2
88.317	88.317	3
89.019	89.019	4
89.728	89.728	1
90.436	90.436	2
91.138	91.138	3
91.841	91.841	4
92.543	92.543	1
93.240	93.240	2
93.936	93.936	3
94.639	94.639	4
95.341	95.341	1
96.038	96.038	2
96.740	96.740	3
97.443	97.443	4
98.145	98.145	1
98.847	98.847	2
99.550	99.550	3
100.252	100.252	4
100.949	100.949	1
101.645	101.645	2
102.342	102.342	3
103.039	103.039	4
103.735	103.735	1
104.426	104.426	2
105.117	105.117	3
105.813	105.813	4
106.510	106.510	1
107.207	107.207	2
107.909	107.909	3
108.606	108.606	4
109.302	109.302	1
110.010	110.010	2
110.713	110.713	3
111.404	111.404	4
112.094	112.094	1
112.791	112.791	2
113.493	113.493	3
114.196	114.196	4
114.892	114.892	1
115.589	115.589	2
116.286	116.286	3
116.976	116.976	4
117.667	117.667	1
118.364	118.364	2
119.072	119.072	3
119.780	119.780	4
120.483	120.483	1
121.191	121.191	2
121.893	121.893	3
122.590	122.590	4
123.286	123.286	1
123.989	123.989	2
124.697	124.697	3
125.405	125.405	4
126.108	126.108	1
126.804	126.804	2
127.512	127.512	3
128.221	128.221	4
128.923	128.923	1
129.625	129.625	2
130.328	130.328	3
131.030	131.030	4
131.733	131.733	1
132.429	132.429	2
133.126	133.126	3
133.828	133.828	4
134.525	134.525	1
135.227	135.227	2
135.930	135.930	3
136.626	136.626	4
137.323	137.323	1
138.019	138.019	2
138.716	138.716	3
139.413	139.413	4
140.115	140.115	1
140.823	140.823	2
141.531	141.531	3
