0.592	0.592	1
1.068	1.068	2
1.591	1.591	3
2.067	2.067	4
2.577	2.577	1
3.100	3.100	2
3.611	3.611	3
4.122	4.122	4
4.621	4.621	1
5.120	5.120	2
5.654	5.654	3
6.177	6.177	4
6.676	6.676	1
7.198	7.198	2
7.709	7.709	3
8.220	8.220	4
8.719	8.719	1
9.207	9.207	2
9.706	9.706	3
10.228	10.228	4
10.728	10.728	1
11.215	11.215	2
11.714	11.714	3
12.214	12.214	4
12.725	12.725	1
13.224	13.224	2
13.723	13.723	3
14.234	14.234	4
14.733	14.733	1
15.232	15.232	2
15.720	15.720	3
16.219	16.219	4
16.718	16.718	1
17.206	17.206	2
17.705	17.705	3
18.204	18.204	4
18.704	18.704	1
19.203	19.203	2
19.691	19.691	3
20.201	20.201	4
20.701	20.701	1
21.200	21.200	2
21.699	21.699	3
22.187	22.187	4
22.674	22.674	1
23.162	23.162	2
23.650	23.650	3
24.149	24.149	4
24.648	24.648	1
25.136	25.136	2
25.623	25.623	3
26.111	26.111	4
26.610	26.610	1
27.098	27.098	2
27.585	27.585	3
28.085	28.085	4
28.572	28.572	1
29.060	29.060	2
29.547	29.547	3
30.047	30.047	4
30.534	30.534	1
31.022	31.022	2
31.509	31.509	3
31.985	31.985	4
32.473	32.473	1
32.972	32.972	2
33.460	33.460	3
33.948	33.948	4
34.447	34.447	1
34.946	34.946	2
35.445	35.445	3
35.944	35.944	4
36.432	36.432	1
36.931	36.931	2
37.419	37.419	3
37.918	37.918	4
38.406	38.406	1
38.905	38.905	2
39.404	39.404	3
39.915	39.915	4
40.414	40.414	1
40.914	40.914	2
41.401	41.401	3
41.900	41.900	4
42.400	42.400	1
42.899	42.899	2
43.375	43.375	3
43.862	43.862	4
44.362	44.362	1
44.838	44.838	2
45.325	45.325	3
45.813	45.813	4
46.312	46.312	1
46.800	46.800	2
47.287	47.287	3
47.763	47.763	4
48.239	48.239	1
48.727	48.727	2
49.226	49.226	3
49.726	49.726	4
50.225	50.225	1
50.736	50.736	2
51.223	51.223	3
51.722	51.722	4
52.210	52.210	1
52.709	52.709	2
53.197	53.197	3
53.696	53.696	4
54.184	54.184	1
54.683	54.683	2
55.182	55.182	3
55.681	55.681	4
56.169	56.169	1
56.668	56.668	2
57.168	57.168	3
57.667	57.667	4
58.154	58.154	1
58.654	58.654	2
