0.430	0.430	1
1.080	1.080	2
1.730	1.730	3
2.380	2.380	4
3.030	3.030	1
3.692	3.692	2
4.342	4.342	3
4.992	4.992	4
5.654	5.654	1
6.304	6.304	2
6.966	6.966	3
7.605	7.605	4
8.243	8.243	1
8.905	8.905	2
9.555	9.555	3
10.205	10.205	4
10.855	10.855	1
11.494	11.494	2
12.144	12.144	3
12.783	12.783	4
13.421	13.421	1
14.071	14.071	2
14.710	14.710	3
15.337	15.337	4
15.975	15.975	1
16.625	16.625	2
17.287	17.287	3
17.926	17.926	4
18.588	18.588	1
19.249	19.249	2
19.899	19.899	3
20.538	20.538	4
21.177	21.177	1
21.827	21.827	2
22.477	22.477	3
23.115	23.115	4
23.766	23.766	1
24.416	24.416	2
25.054	25.054	3
25.716	25.716	4
26.343	26.343	1
27.016	27.016	2
27.655	27.655	3
28.305	28.305	4
28.944	28.944	1
29.605	29.605	2
30.256	30.256	3
30.917	30.917	4
31.579	31.579	1
32.241	32.241	2
32.879	32.879	3
33.530	33.530	4
34.180	34.180	1
34.830	34.830	2
35.480	35.480	3
36.107	36.107	4
36.769	36.769	1
37.419	37.419	2
38.069	38.069	3
38.708	38.708	4
39.358	39.358	1
39.996	39.996	2
40.635	40.635	3
41.285	41.285	4
41.924	41.924	1
42.574	42.574	2
43.224	43.224	3
43.862	43.862	4
44.501	44.501	1
45.151	45.151	2
45.790	45.790	3
46.428	46.428	4
47.078	47.078	1
47.729	47.729	2
48.356	48.356	3
49.006	49.006	4
49.644	49.644	1
50.283	50.283	2
50.921	50.921	3
51.560	51.560	4
52.198	52.198	1
52.860	52.860	2
53.499	53.499	3
54.137	54.137	4
54.764	54.764	1
55.426	55.426	2
56.065	56.065	3
56.691	56.691	4
57.318	57.318	1
57.957	57.957	2
58.584	58.584	3
59.222	59.222	4
59.873	59.873	1
60.511	60.511	2
61.161	61.161	3
61.800	61.800	4
62.438	62.438	1
63.077	63.077	2
63.727	63.727	3
64.377	64.377	4
65.016	65.016	1
65.666	65.666	2
66.305	66.305	3
66.943	66.943	4
67.582	67.582	1
68.232	68.232	2
68.859	68.859	3
69.509	69.509	4
70.147	70.147	1
70.786	70.786	2
71.436	71.436	3
72.063	72.063	4
72.702	72.702	1
73.340	73.340	2
73.967	73.967	3
74.606	74.606	4
75.256	75.256	1
75.894	75.894	2
76.556	76.556	3
77.195	77.195	4
77.833	77.833	1
78.495	78.495	2
79.122	79.122	3
79.761	79.761	4
80.387	80.387	1
81.038	81.038	2
81.665	81.665	3
82.303	82.303	4
82.953	82.953	1
83.603	83.603	2
84.254	84.254	3
84.915	84.915	4
85.554	85.554	1
86.204	86.204	2
86.854	86.854	3
87.493	87.493	4
88.131	88.131	1
88.793	88.793	2
89.443	89.443	3
90.093	90.093	4
90.720	90.720	1
