0.464	0.464	1
0.882	0.882	2
1.300	1.300	3
1.730	1.730	4
2.159	2.159	1
2.589	2.589	2
3.019	3.019	3
3.437	3.437	4
3.866	3.866	1
4.284	4.284	2
4.714	4.714	3
5.155	5.155	4
5.584	5.584	1
6.014	6.014	2
6.444	6.444	3
6.885	6.885	4
7.326	7.326	1
7.767	7.767	2
8.197	8.197	3
8.638	8.638	4
9.067	9.067	1
9.509	9.509	2
9.950	9.950	3
10.391	10.391	4
10.820	10.820	1
11.262	11.262	2
11.691	11.691	3
12.121	12.121	4
12.562	12.562	1
12.992	12.992	2
13.421	13.421	3
13.862	13.862	4
14.303	14.303	1
14.733	14.733	2
15.163	15.163	3
15.592	15.592	4
16.033	16.033	1
16.463	16.463	2
16.904	16.904	3
17.345	17.345	4
17.786	17.786	1
18.228	18.228	2
18.669	18.669	3
19.110	19.110	4
19.551	19.551	1
19.992	19.992	2
20.422	20.422	3
20.863	20.863	4
21.304	21.304	1
21.745	21.745	2
22.187	22.187	3
22.616	22.616	4
23.057	23.057	1
23.487	23.487	2
23.928	23.928	3
24.369	24.369	4
24.799	24.799	1
25.240	25.240	2
25.681	25.681	3
26.122	26.122	4
26.552	26.552	1
26.993	26.993	2
27.434	27.434	3
27.876	27.876	4
28.317	28.317	1
28.758	28.758	2
29.199	29.199	3
29.640	29.640	4
30.081	30.081	1
30.511	30.511	2
30.952	30.952	3
31.393	31.393	4
31.835	31.835	1
32.276	32.276	2
32.717	32.717	3
33.158	33.158	4
33.599	33.599	1
34.040	34.040	2
34.482	34.482	3
34.923	34.923	4
35.364	35.364	1
35.805	35.805	2
36.246	36.246	3
36.687	36.687	4
37.129	37.129	1
37.570	37.570	2
38.011	38.011	3
38.452	38.452	4
38.882	38.882	1
39.323	39.323	2
39.764	39.764	3
40.194	40.194	4
40.635	40.635	1
41.076	41.076	2
41.517	41.517	3
41.958	41.958	4
42.400	42.400	1
42.841	42.841	2
43.282	43.282	3
43.712	43.712	4
44.153	44.153	1
44.594	44.594	2
45.035	45.035	3
45.476	45.476	4
45.917	45.917	1
46.359	46.359	2
46.800	46.800	3
47.241	47.241	4
47.671	47.671	1
48.112	48.112	2
48.553	48.553	3
48.994	48.994	4
49.435	49.435	1
49.876	49.876	2
50.318	50.318	3
50.759	50.759	4
51.200	51.200	1
51.641	51.641	2
52.082	52.082	3
52.535	52.535	4
52.976	52.976	1
53.417	53.417	2
53.859	53.859	3
54.300	54.300	4
54.741	54.741	1
55.182	55.182	2
55.635	55.635	3
56.076	56.076	4
56.517	56.517	1
56.959	56.959	2
57.400	57.400	3
57.841	57.841	4
58.282	58.282	1
58.723	58.723	2
59.164	59.164	3
59.606	59.606	4
60.047	60.047	1
60.500	60.500	2
60.941	60.941	3
61.394	61.394	4
61.835	61.835	1
62.276	62.276	2
62.717	62.717	3
63.158	63.158	4
63.599	63.599	1
64.041	64.041	2
64.470	64.470	3
64.923	64.923	4
65.364	65.364	1
65.805	65.805	2
66.235	66.235	3
66.676	66.676	4
67.117	67.117	1
67.558	67.558	2
67.988	67.988	3
68.429	68.429	4
68.859	68.859	1
69.300	69.300	2
69.730	69.730	3
70.171	70.171	4
70.612	70.612	1
71.041	71.041	2
71.471	71.471	3
71.901	71.901	4
72.330	72.330	1
72.760	72.760	2
73.201	73.201	3
73.630	73.630	4
74.060	74.060	1
74.501	74.501	2
74.942	74.942	3
75.395	75.395	4
75.836	75.836	1
76.278	76.278	2
76.719	76.719	3
77.160	77.160	4
77.601	77.601	1
78.042	78.042	2
78.483	78.483	3
78.936	78.936	4
79.389	79.389	1
79.830	79.830	2
80.271	80.271	3
80.713	80.713	4
81.154	81.154	1
81.595	81.595	2
82.036	82.036	3
82.477	82.477	4
82.918	82.918	1
83.360	83.360	2
83.812	83.812	3
84.254	84.254	4
84.695	84.695	1
85.136	85.136	2
85.577	85.577	3
86.030	86.030	4
86.471	86.471	1
86.924	86.924	2
87.377	87.377	3
87.818	87.818	4
88.259	88.259	1
88.700	88.700	2
89.141	89.141	3
89.583	89.583	4
90.024	90.024	1
90.465	90.465	2
90.906	90.906	3
91.347	91.347	4
91.788	91.788	1
92.230	92.230	2
92.671	92.671	3
93.124	93.124	4
93.565	93.565	1
94.018	94.018	2
94.459	94.459	3
94.900	94.900	4
95.353	95.353	1
95.806	95.806	2
96.258	96.258	3
96.699	96.699	4
97.141	97.141	1
97.593	97.593	2
98.035	98.035	3
98.487	98.487	4
98.929	98.929	1
99.381	99.381	2
99.823	99.823	3
100.275	100.275	4
100.717	100.717	1
101.158	101.158	2
101.599	101.599	3
102.040	102.040	4
102.481	102.481	1
102.934	102.934	2
103.375	103.375	3
103.816	103.816	4
104.258	104.258	1
104.699	104.699	2
105.140	105.140	3
105.581	105.581	4
106.022	106.022	1
106.463	106.463	2
106.893	106.893	3
107.323	107.323	4
107.764	107.764	1
108.205	108.205	2
108.646	108.646	3
109.087	109.087	4
109.528	109.528	1
109.970	109.970	2
110.411	110.411	3
110.852	110.852	4
111.293	111.293	1
111.734	111.734	2
112.164	112.164	3
112.594	112.594	4
113.011	113.011	1
113.441	113.441	2
113.882	113.882	3
114.323	114.323	4
114.765	114.765	1
115.194	115.194	2
115.635	115.635	3
116.088	116.088	4
116.541	116.541	1
116.982	116.982	2
117.423	117.423	3
117.864	117.864	4
118.306	118.306	1
118.747	118.747	2
119.188	119.188	3
119.641	119.641	4
120.082	120.082	1
120.523	120.523	2
120.964	120.964	3
121.406	121.406	4
121.847	121.847	1
122.288	122.288	2
122.729	122.729	3
123.182	123.182	4
123.635	123.635	1
124.076	124.076	2
124.517	124.517	3
124.958	124.958	4
125.411	125.411	1
125.852	125.852	2
126.305	126.305	3
126.746	126.746	4
127.187	127.187	1
127.628	127.628	2
128.070	128.070	3
128.522	128.522	4
128.964	128.964	1
129.405	129.405	2
129.846	129.846	3
130.299	130.299	4
130.740	130.740	1
131.181	131.181	2
131.622	131.622	3
132.075	132.075	4
132.516	132.516	1
132.957	132.957	2
133.399	133.399	3
133.840	133.840	4
134.281	134.281	1
134.734	134.734	2
135.187	135.187	3
135.639	135.639	4
136.092	136.092	1
136.545	136.545	2
136.998	136.998	3
137.450	137.450	4
137.915	137.915	1
138.368	138.368	2
138.820	138.820	3
139.273	139.273	4
139.726	139.726	1
140.179	140.179	2
140.632	140.632	3
141.084	141.084	4
141.537	141.537	1
142.002	142.002	2
142.466	142.466	3
142.919	142.919	4
143.383	143.383	1
143.859	143.859	2
144.416	144.416	3
144.997	144.997	4
145.636	145.636	1
