0.662	0.662	1
1.138	1.138	2
1.625	1.625	3
2.090	2.090	4
2.577	2.577	1
3.065	3.065	2
3.564	3.564	3
4.040	4.040	4
4.528	4.528	1
5.015	5.015	2
5.480	5.480	3
5.967	5.967	4
6.455	6.455	1
6.943	6.943	2
7.442	7.442	3
7.930	7.930	4
8.406	8.406	1
8.893	8.893	2
9.369	9.369	3
9.845	9.845	4
10.333	10.333	1
10.809	10.809	2
11.285	11.285	3
11.761	11.761	4
12.249	12.249	1
12.748	12.748	2
13.235	13.235	3
13.723	13.723	4
14.211	14.211	1
14.698	14.698	2
15.174	15.174	3
15.662	15.662	4
16.149	16.149	1
16.637	16.637	2
17.125	17.125	3
17.601	17.601	4
18.088	18.088	1
18.564	18.564	2
19.040	19.040	3
19.528	19.528	4
20.016	20.016	1
20.503	20.503	2
20.991	20.991	3
21.478	21.478	4
21.954	21.954	1
22.430	22.430	2
22.906	22.906	3
23.394	23.394	4
23.882	23.882	1
24.369	24.369	2
24.845	24.845	3
25.333	25.333	4
25.821	25.821	1
26.308	26.308	2
26.796	26.796	3
27.272	27.272	4
27.759	27.759	1
28.247	28.247	2
28.735	28.735	3
29.222	29.222	4
29.710	29.710	1
30.198	30.198	2
30.674	30.674	3
31.161	31.161	4
31.649	31.649	1
32.136	32.136	2
32.624	32.624	3
33.112	33.112	4
33.599	33.599	1
34.087	34.087	2
34.574	34.574	3
35.062	35.062	4
35.550	35.550	1
36.026	36.026	2
36.513	36.513	3
36.989	36.989	4
37.477	37.477	1
37.965	37.965	2
38.441	38.441	3
38.917	38.917	4
39.404	39.404	1
39.903	39.903	2
40.391	40.391	3
40.890	40.890	4
41.378	41.378	1
41.866	41.866	2
42.353	42.353	3
42.852	42.852	4
43.340	43.340	1
43.828	43.828	2
44.315	44.315	3
44.814	44.814	4
45.302	45.302	1
45.778	45.778	2
46.266	46.266	3
46.765	46.765	4
47.253	47.253	1
47.740	47.740	2
48.228	48.228	3
48.715	48.715	4
49.215	49.215	1
49.714	49.714	2
50.202	50.202	3
50.689	50.689	4
51.177	51.177	1
51.676	51.676	2
52.164	52.164	3
52.651	52.651	4
53.139	53.139	1
53.626	53.626	2
54.114	54.114	3
54.602	54.602	4
55.089	55.089	1
55.589	55.589	2
56.065	56.065	3
56.552	56.552	4
57.040	57.040	1
57.516	57.516	2
58.003	58.003	3
58.479	58.479	4
58.967	58.967	1
59.466	59.466	2
59.966	59.966	3
60.465	60.465	4
60.952	60.952	1
61.440	61.440	2
61.928	61.928	3
62.415	62.415	4
62.903	62.903	1
63.402	63.402	2
63.890	63.890	3
64.377	64.377	4
64.865	64.865	1
65.353	65.353	2
65.840	65.840	3
66.328	66.328	4
66.815	66.815	1
67.315	67.315	2
67.814	67.814	3
68.301	68.301	4
68.789	68.789	1
69.253	69.253	2
69.718	69.718	3
70.182	70.182	4
70.658	70.658	1
71.134	71.134	2
71.622	71.622	3
72.110	72.110	4
72.609	72.609	1
73.096	73.096	2
73.584	73.584	3
74.083	74.083	4
74.571	74.571	1
75.070	75.070	2
75.569	75.569	3
76.057	76.057	4
76.545	76.545	1
77.032	77.032	2
77.520	77.520	3
78.007	78.007	4
78.495	78.495	1
78.983	78.983	2
79.482	79.482	3
79.970	79.970	4
80.457	80.457	1
80.956	80.956	2
81.444	81.444	3
81.943	81.943	4
82.442	82.442	1
82.930	82.930	2
83.418	83.418	3
83.917	83.917	4
84.405	84.405	1
84.892	84.892	2
85.368	85.368	3
85.856	85.856	4
86.343	86.343	1
86.854	86.854	2
87.342	87.342	3
87.829	87.829	4
88.317	88.317	1
88.805	88.805	2
89.292	89.292	3
89.780	89.780	4
90.279	90.279	1
90.778	90.778	2
91.266	91.266	3
91.765	91.765	4
92.253	92.253	1
92.740	92.740	2
93.228	93.228	3
93.727	93.727	4
94.227	94.227	1
94.726	94.726	2
95.213	95.213	3
95.713	95.713	4
96.200	96.200	1
96.688	96.688	2
97.187	97.187	3
97.686	97.686	4
98.186	98.186	1
98.696	98.696	2
99.196	99.196	3
99.683	99.683	4
100.182	100.182	1
100.670	100.670	2
101.158	101.158	3
101.657	101.657	4
102.156	102.156	1
102.655	102.655	2
103.155	103.155	3
103.654	103.654	4
104.141	104.141	1
104.617	104.617	2
105.105	105.105	3
105.593	105.593	4
106.092	106.092	1
106.580	106.580	2
107.067	107.067	3
107.555	107.555	4
108.054	108.054	1
108.542	108.542	2
109.041	109.041	3
109.528	109.528	4
110.016	110.016	1
110.492	110.492	2
110.980	110.980	3
111.467	111.467	4
111.955	111.955	1
112.443	112.443	2
112.942	112.942	3
113.441	113.441	4
113.929	113.929	1
114.416	114.416	2
114.904	114.904	3
115.392	115.392	4
115.891	115.891	1
116.390	116.390	2
116.889	116.889	3
117.377	117.377	4
117.876	117.876	1
118.375	118.375	2
118.863	118.863	3
119.351	119.351	4
119.838	119.838	1
120.326	120.326	2
120.825	120.825	3
121.313	121.313	4
121.800	121.800	1
122.288	122.288	2
122.775	122.775	3
123.263	123.263	4
123.751	123.751	1
