0.917	0.917	1
1.324	1.324	2
1.730	1.730	3
2.136	2.136	4
2.543	2.543	1
2.949	2.949	2
3.355	3.355	3
3.762	3.762	4
4.180	4.180	1
4.586	4.586	2
5.004	5.004	3
5.410	5.410	4
5.840	5.840	1
6.258	6.258	2
6.687	6.687	3
7.094	7.094	4
7.512	7.512	1
7.918	7.918	2
8.336	8.336	3
8.754	8.754	4
9.172	9.172	1
9.578	9.578	2
9.985	9.985	3
10.391	10.391	4
10.797	10.797	1
11.215	11.215	2
11.633	11.633	3
12.051	12.051	4
12.481	12.481	1
12.887	12.887	2
13.305	13.305	3
13.723	13.723	4
14.153	14.153	1
14.570	14.570	2
15.000	15.000	3
15.418	15.418	4
15.836	15.836	1
16.242	16.242	2
16.660	16.660	3
17.078	17.078	4
17.496	17.496	1
17.914	17.914	2
18.332	18.332	3
18.762	18.762	4
19.180	19.180	1
19.586	19.586	2
20.004	20.004	3
20.422	20.422	4
20.840	20.840	1
21.258	21.258	2
21.687	21.687	3
22.117	22.117	4
22.547	22.547	1
22.964	22.964	2
23.382	23.382	3
23.800	23.800	4
24.230	24.230	1
24.648	24.648	2
25.066	25.066	3
25.484	25.484	4
25.902	25.902	1
26.308	26.308	2
26.726	26.726	3
27.156	27.156	4
27.585	27.585	1
28.003	28.003	2
28.421	28.421	3
28.839	28.839	4
29.269	29.269	1
29.687	29.687	2
30.105	30.105	3
30.523	30.523	4
30.952	30.952	1
31.393	31.393	2
31.823	31.823	3
32.229	32.229	4
32.659	32.659	1
33.088	33.088	2
33.518	33.518	3
33.948	33.948	4
34.377	34.377	1
34.795	34.795	2
35.213	35.213	3
35.631	35.631	4
36.049	36.049	1
36.479	36.479	2
36.908	36.908	3
37.338	37.338	4
37.767	37.767	1
38.185	38.185	2
38.603	38.603	3
39.021	39.021	4
39.439	39.439	1
39.857	39.857	2
40.275	40.275	3
40.705	40.705	4
41.123	41.123	1
41.540	41.540	2
41.958	41.958	3
42.388	42.388	4
42.818	42.818	1
43.236	43.236	2
43.665	43.665	3
44.083	44.083	4
44.501	44.501	1
44.907	44.907	2
45.325	45.325	3
45.755	45.755	4
46.184	46.184	1
46.614	46.614	2
47.044	47.044	3
47.462	47.462	4
47.891	47.891	1
48.321	48.321	2
48.750	48.750	3
49.168	49.168	4
49.598	49.598	1
50.027	50.027	2
50.457	50.457	3
50.875	50.875	4
51.293	51.293	1
51.722	51.722	2
52.152	52.152	3
52.582	52.582	4
53.000	53.000	1
53.429	53.429	2
53.835	53.835	3
54.242	54.242	4
54.660	54.660	1
55.078	55.078	2
55.519	55.519	3
55.948	55.948	4
56.378	56.378	1
56.796	56.796	2
57.226	57.226	3
57.667	57.667	4
58.096	58.096	1
58.526	58.526	2
58.967	58.967	3
59.385	59.385	4
59.815	59.815	1
60.233	60.233	2
60.662	60.662	3
61.092	61.092	4
61.521	61.521	1
61.951	61.951	2
62.380	62.380	3
62.810	62.810	4
63.240	63.240	1
63.669	63.669	2
64.099	64.099	3
64.528	64.528	4
64.958	64.958	1
65.387	65.387	2
65.829	65.829	3
66.258	66.258	4
66.688	66.688	1
67.117	67.117	2
67.547	67.547	3
67.988	67.988	4
68.429	68.429	1
68.882	68.882	2
69.335	69.335	3
69.764	69.764	4
70.206	70.206	1
70.635	70.635	2
71.076	71.076	3
71.517	71.517	4
71.959	71.959	1
72.377	72.377	2
72.806	72.806	3
73.236	73.236	4
73.665	73.665	1
74.095	74.095	2
74.524	74.524	3
74.954	74.954	4
75.384	75.384	1
75.813	75.813	2
76.243	76.243	3
76.672	76.672	4
77.102	77.102	1
77.531	77.531	2
77.973	77.973	3
78.402	78.402	4
78.832	78.832	1
79.250	79.250	2
79.679	79.679	3
80.097	80.097	4
80.527	80.527	1
80.956	80.956	2
81.386	81.386	3
81.815	81.815	4
82.245	82.245	1
82.663	82.663	2
83.093	83.093	3
83.522	83.522	4
83.952	83.952	1
84.381	84.381	2
84.822	84.822	3
85.264	85.264	4
85.705	85.705	1
86.123	86.123	2
86.552	86.552	3
86.982	86.982	4
87.411	87.411	1
87.841	87.841	2
88.271	88.271	3
88.700	88.700	4
89.141	89.141	1
89.559	89.559	2
89.989	89.989	3
90.407	90.407	4
90.836	90.836	1
91.266	91.266	2
91.696	91.696	3
92.125	92.125	4
92.566	92.566	1
92.996	92.996	2
93.425	93.425	3
93.855	93.855	4
94.285	94.285	1
94.726	94.726	2
95.167	95.167	3
95.608	95.608	4
96.038	96.038	1
96.467	96.467	2
96.885	96.885	3
97.303	97.303	4
97.721	97.721	1
98.139	98.139	2
98.545	98.545	3
98.952	98.952	4
99.370	99.370	1
99.788	99.788	2
100.217	100.217	3
100.647	100.647	4
101.065	101.065	1
101.483	101.483	2
101.901	101.901	3
102.307	102.307	4
102.702	102.702	1
103.108	103.108	2
103.515	103.515	3
103.932	103.932	4
104.339	104.339	1
104.745	104.745	2
105.152	105.152	3
105.558	105.558	4
105.976	105.976	1
106.405	106.405	2
106.847	106.847	3
107.311	107.311	4
107.740	107.740	1
