0.522	0.522	1
0.987	0.987	2
1.509	1.509	3
2.020	2.020	4
2.543	2.543	1
3.053	3.053	2
3.576	3.576	3
4.098	4.098	4
4.632	4.632	1
5.132	5.132	2
5.654	5.654	3
6.153	6.153	4
6.676	6.676	1
7.187	7.187	2
7.721	7.721	3
8.243	8.243	4
8.777	8.777	1
9.311	9.311	2
9.834	9.834	3
10.379	10.379	4
10.913	10.913	1
11.436	11.436	2
11.958	11.958	3
12.481	12.481	4
13.026	13.026	1
13.549	13.549	2
14.083	14.083	3
14.617	14.617	4
15.151	15.151	1
15.685	15.685	2
16.219	16.219	3
16.742	16.742	4
17.276	17.276	1
17.798	17.798	2
18.332	18.332	3
18.866	18.866	4
19.400	19.400	1
19.923	19.923	2
20.468	20.468	3
21.002	21.002	4
21.537	21.537	1
22.059	22.059	2
22.593	22.593	3
23.115	23.115	4
23.650	23.650	1
24.172	24.172	2
24.706	24.706	3
25.228	25.228	4
25.751	25.751	1
26.273	26.273	2
26.807	26.807	3
27.341	27.341	4
27.876	27.876	1
28.398	28.398	2
28.932	28.932	3
29.466	29.466	4
30.012	30.012	1
30.534	30.534	2
31.091	31.091	3
31.602	31.602	4
32.136	32.136	1
32.659	32.659	2
33.193	33.193	3
33.727	33.727	4
34.261	34.261	1
34.783	34.783	2
35.329	35.329	3
35.852	35.852	4
36.397	36.397	1
36.931	36.931	2
37.477	37.477	3
37.999	37.999	4
38.522	38.522	1
39.056	39.056	2
39.590	39.590	3
40.124	40.124	4
40.658	40.658	1
41.192	41.192	2
41.726	41.726	3
42.249	42.249	4
42.794	42.794	1
43.317	43.317	2
43.851	43.851	3
44.373	44.373	4
44.907	44.907	1
45.430	45.430	2
45.975	45.975	3
46.498	46.498	4
47.032	47.032	1
47.554	47.554	2
48.089	48.089	3
48.623	48.623	4
49.157	49.157	1
49.679	49.679	2
50.213	50.213	3
50.747	50.747	4
51.281	51.281	1
51.815	51.815	2
52.349	52.349	3
52.872	52.872	4
53.406	53.406	1
53.940	53.940	2
54.462	54.462	3
54.996	54.996	4
55.519	55.519	1
56.041	56.041	2
56.587	56.587	3
57.109	57.109	4
57.644	57.644	1
58.166	58.166	2
58.688	58.688	3
59.222	59.222	4
59.745	59.745	1
60.279	60.279	2
60.825	60.825	3
61.347	61.347	4
61.870	61.870	1
62.404	62.404	2
62.938	62.938	3
63.460	63.460	4
63.994	63.994	1
64.517	64.517	2
65.051	65.051	3
65.573	65.573	4
66.096	66.096	1
66.630	66.630	2
67.164	67.164	3
67.698	67.698	4
68.220	68.220	1
68.743	68.743	2
69.277	69.277	3
69.822	69.822	4
70.368	70.368	1
70.891	70.891	2
71.425	71.425	3
71.959	71.959	4
72.504	72.504	1
73.015	73.015	2
73.549	73.549	3
74.072	74.072	4
74.606	74.606	1
75.140	75.140	2
75.685	75.685	3
76.208	76.208	4
76.730	76.730	1
77.253	77.253	2
77.798	77.798	3
78.321	78.321	4
78.855	78.855	1
79.377	79.377	2
79.923	79.923	3
80.434	80.434	4
80.968	80.968	1
81.502	81.502	2
82.024	82.024	3
82.547	82.547	4
83.081	83.081	1
83.603	83.603	2
84.138	84.138	3
84.672	84.672	4
85.206	85.206	1
85.728	85.728	2
86.262	86.262	3
86.785	86.785	4
87.319	87.319	1
87.841	87.841	2
88.359	88.359	3
88.909	88.909	4
89.432	89.432	1
89.966	89.966	2
90.511	90.511	3
91.045	91.045	4
91.579	91.579	1
92.114	92.114	2
92.648	92.648	3
93.182	93.182	4
93.704	93.704	1
94.227	94.227	2
94.761	94.761	3
95.306	95.306	4
95.829	95.829	1
96.363	96.363	2
96.908	96.908	3
97.443	97.443	4
98.000	98.000	1
98.522	98.522	2
99.056	99.056	3
99.579	99.579	4
100.101	100.101	1
100.612	100.612	2
101.146	101.146	3
101.669	101.669	4
102.203	102.203	1
102.713	102.713	2
103.248	103.248	3
103.758	103.758	4
104.281	104.281	1
104.803	104.803	2
105.337	105.337	3
105.860	105.860	4
106.394	106.394	1
106.916	106.916	2
107.439	107.439	3
107.950	107.950	4
108.484	108.484	1
109.006	109.006	2
109.540	109.540	3
110.074	110.074	4
110.597	110.597	1
