0.359002267	0.359002267	1
1.264988662	1.264988662	2
2.170000000	2.170000000	1
3.069002267	3.069002267	2
3.998004535	3.998004535	1
4.905011337	4.905011337	2
5.968004535	5.968004535	1
8.406009070	8.406009070	1
9.171995464	9.171995464	2
9.891995464	9.891995464	1
10.622993197	10.622993197	2
11.342993197	11.342993197	1
12.050997732	12.050997732	2
12.748004535	12.748004535	1
13.456009070	13.456009070	2
14.152993197	14.152993197	1
14.860997732	14.860997732	2
15.557006802	15.557006802	1
16.253990929	16.253990929	2
16.950997732	16.950997732	1
17.659002267	17.659002267	2
18.355011337	18.355011337	1
19.051995464	19.051995464	2
19.771995464	19.771995464	1
20.491995464	20.491995464	2
21.210997732	21.210997732	1
21.930997732	21.930997732	2
22.673990929	22.673990929	1
23.381995464	23.381995464	2
24.101995464	24.101995464	1
24.799002267	24.799002267	2
25.530000000	25.530000000	1
26.214988662	26.214988662	2
26.934988662	26.934988662	1
27.631995464	27.631995464	2
28.375011337	28.375011337	1
29.082993197	29.082993197	2
29.802993197	29.802993197	1
30.522993197	30.522993197	2
31.230997732	31.230997732	1
31.961995464	31.961995464	2
32.659002267	32.659002267	1
33.390000000	33.390000000	2
34.098004535	34.098004535	1
34.818004535	34.818004535	2
35.527006802	35.527006802	1
36.246009070	36.246009070	2
36.966009070	36.966009070	1
37.673990929	37.673990929	2
38.382993197	38.382993197	1
39.090997732	39.090997732	2
39.776009070	39.776009070	1
40.460997732	40.460997732	2
41.180997732	41.180997732	1
41.889002267	41.889002267	2
42.585011337	42.585011337	1
43.293990929	43.293990929	2
43.990000000	43.990000000	1
44.698004535	44.698004535	2
45.382993197	45.382993197	1
46.080000000	46.080000000	2
46.765011337	46.765011337	1
47.472993197	47.472993197	2
48.204988662	48.204988662	1
48.912993197	48.912993197	2
49.620997732	49.620997732	1
50.329002267	50.329002267	2
51.037006802	51.037006802	1
51.757006802	51.757006802	2
52.465011337	52.465011337	1
53.161995464	53.161995464	2
53.870000000	53.870000000	1
54.578004535	54.578004535	2
55.298004535	55.298004535	1
56.007006802	56.007006802	2
56.702993197	56.702993197	1
57.400000000	57.400000000	2
58.096009070	58.096009070	1
58.816009070	58.816009070	2
59.536009070	59.536009070	1
60.232993197	60.232993197	2
60.940997732	60.940997732	1
61.660997732	61.660997732	2
62.369002267	62.369002267	1
63.077006802	63.077006802	2
63.784988662	63.784988662	1
64.517006802	64.517006802	2
65.236009070	65.236009070	1
65.944988662	65.944988662	2
66.630000000	66.630000000	1
67.326009070	67.326009070	2
68.022993197	68.022993197	1
68.730997732	68.730997732	2
69.416009070	69.416009070	1
70.136009070	70.136009070	2
70.843990929	70.843990929	1
71.563990929	71.563990929	2
72.271995464	72.271995464	1
72.957006802	72.957006802	2
73.653990929	73.653990929	1
74.350000000	74.350000000	2
75.058004535	75.058004535	1
75.767006802	75.767006802	2
76.487006802	76.487006802	1
77.182993197	77.182993197	2
77.902993197	77.902993197	1
78.610997732	78.610997732	2
79.330997732	79.330997732	1
80.039002267	80.039002267	2
80.736009070	80.736009070	1
81.431995464	81.431995464	2
82.129002267	82.129002267	1
82.837006802	82.837006802	2
83.533990929	83.533990929	1
84.219002267	84.219002267	2
84.915011337	84.915011337	1
85.611995464	85.611995464	2
86.320000000	86.320000000	1
87.017006802	87.017006802	2
87.724988662	87.724988662	1
88.421995464	88.421995464	2
89.118004535	89.118004535	1
89.826009070	89.826009070	2
90.534988662	90.534988662	1
91.242993197	91.242993197	2
91.962993197	91.962993197	1
92.706009070	92.706009070	2
93.424988662	93.424988662	1
94.144988662	94.144988662	2
94.877006802	94.877006802	1
95.584988662	95.584988662	2
96.316009070	96.316009070	1
97.025011337	97.025011337	2
97.743990929	97.743990929	1
98.463990929	98.463990929	2
99.171995464	99.171995464	1
99.903990929	99.903990929	2
