1.534693877	1
2.416326530	2
3.308888888	3
4.212244897	4
5.187188208	1
6.083242630	2
6.946349206	3
7.932562358	4
8.900000000	1
9.800000000	2
10.660000000	3
11.560000000	4
12.462993197	1
13.387755102	2
14.334693877	3
15.271927437	4
16.223900226	1
17.175941043	2
18.075510204	3
18.914285714	4
19.873265306	1
20.811428571	2
21.716643990	3
22.630793650	4
23.616326530	1
24.546938775	2
25.477551020	3
26.342857142	4
27.271836734	1
28.223854875	2
29.164263038	3
30.093061224	4
31.045079365	1
31.985487528	2
32.902675736	3
33.808253968	4
34.713832199	1
35.619410430	2
36.536598639	3
37.453786848	4
38.382585034	1
39.299773242	2
40.228571428	3
41.157369614	4
42.109387755	1
43.049795918	2
43.978594104	3
44.884172335	4
45.812970521	1
46.730158730	2
47.630000000	3
48.570000000	4
49.490000000	1
50.440000000	2
51.360000000	3
52.260000000	4
53.220000000	1
54.090000000	2
55.040000000	3
55.980000000	4
56.900000000	1
57.790000000	2
58.750000000	3
59.650000000	4
60.580000000	1
61.480000000	2
62.430000000	3
63.330000000	4
64.250000000	1
65.170000000	2
66.140000000	3
67.060000000	4
68.000000000	1
68.890000000	2
69.830000000	3
70.730000000	4
71.660000000	1
72.580000000	2
73.500000000	3
74.380000000	4
75.350000000	1
76.230000000	2
77.170000000	3
78.100000000	4
79.050000000	1
79.940000000	2
80.880000000	3
81.790000000	4
82.750000000	1
83.650000000	2
84.570000000	3
85.470000000	4
86.420000000	1
87.330000000	2
88.257596371	3
89.180000000	4
90.100000000	1
91.040000000	2
91.940000000	3
92.870000000	4
93.820000000	1
94.730000000	2
95.660000000	3
96.570000000	4
97.510000000	1
98.400000000	2
99.340000000	3
100.270000000	4
101.227392290	1
102.214240362	2
103.212698412	3
104.328004535	4
105.580000000	1
106.590000000	2
107.540000000	3
108.470000000	4
109.420000000	1
110.360000000	2
111.310000000	3
112.230000000	4
113.160000000	1
114.100000000	2
115.040000000	3
115.970000000	4
116.920000000	1
117.860000000	2
118.770000000	3
119.700000000	4
120.630000000	1
121.590000000	2
122.530000000	3
123.470000000	4
124.390000000	1
125.350000000	2
126.310000000	3
127.260000000	4
128.190000000	1
129.160000000	2
130.090000000	3
131.050000000	4
131.980000000	1
132.950000000	2
133.910000000	3
134.860000000	4
135.830000000	1
136.780000000	2
137.770000000	3
138.710000000	4
139.650000000	1
140.630000000	2
141.580000000	3
142.510000000	4
143.460000000	1
144.390000000	2
145.310000000	3
146.270000000	4
147.210000000	1
148.180000000	2
149.160000000	3
150.220000000	4
151.346938775	1
