0.232199546	1
0.938775510	2
1.640816326	3
2.391655328	4
3.065306122	1
3.773242630	2
4.458231292	3
5.166439909	4
5.886258503	1
6.582857142	2
7.279455782	3
7.995918367	4
8.695873015	1
9.369251700	2
10.077460317	3
10.832108843	4
11.528707482	1
12.236916099	2
12.951020408	3
13.641723356	4
14.375510204	1
15.058140589	2
15.766349206	3
16.462947845	4
17.183673469	1
17.879365079	2
18.575963718	3
19.284172335	4
20.003990929	1
20.700589569	2
21.408798185	3
22.117006802	4
22.825215419	1
23.521814058	2
24.230022675	3
24.938231292	4
25.646439909	1
26.343038548	2
27.051247165	3
27.747845804	4
28.467664399	1
29.175873015	2
29.884081632	3
30.580680272	4
31.288888888	1
31.985487528	2
32.705306122	3
33.413514739	4
34.121723356	1
34.818321995	2
35.503310657	3
36.199909297	4
36.919727891	1
37.627936507	2
38.347755102	3
39.044353741	4
39.764172335	1
40.495600907	2
41.168979591	3
41.888798185	4
42.573786848	1
43.293605442	2
43.990204081	3
44.686802721	4
45.395011337	1
46.114829931	2
46.823038548	1
47.519637188	2
48.216235827	3
48.936054421	4
49.644263038	1
50.340861678	2
51.049070294	3
51.757278911	4
52.465487528	1
53.173696145	2
53.881904761	3
54.578503401	4
55.286712018	1
55.994920634	2
56.703129251	3
57.411337868	4
58.119546485	1
58.816145124	2
59.524353741	3
60.232562358	4
60.940770975	1
61.637369614	2
62.333968253	3
63.042176870	4
63.750385487	1
64.470204081	2
65.178412698	3
65.875011337	4
66.583219954	1
67.279818594	2
67.976417233	3
68.696235827	4
69.404444444	1
70.101043083	2
70.797641723	3
71.505850340	4
72.225668934	1
72.933877551	2
73.642086167	3
74.361904761	4
75.070113378	1
75.778321995	2
76.474920634	3
77.194739229	4
77.891337868	1
78.622766439	2
79.319365079	3
80.039183673	4
80.735782312	1
81.443990929	2
82.140589569	1
82.837188208	2
83.545396825	3
84.241995464	4
84.950204081	1
85.658412698	2
86.355011337	3
87.074829931	4
87.783038548	1
88.491247165	2
89.187845804	3
89.896054421	4
90.581043083	1
91.300861678	2
91.997460317	3
92.705668934	4
93.448707482	1
94.168526077	2
94.865124716	3
95.538503401	4
96.223492063	1
96.931700680	2
97.628299319	3
98.324897959	4
99.044716553	1
99.764535147	2
100.472743764	3
101.180952380	4
101.877551020	1
102.585759637	2
103.270748299	3
103.990566893	4
104.687165532	1
105.406984126	2
106.103582766	3
106.800181405	4
107.496780045	1
108.204988662	2
108.901587301	3
109.609795918	4
110.318004535	1
111.049433106	2
111.757641723	3
112.477460317	4
113.185668934	1
113.893877551	2
114.590476190	3
115.287074829	4
115.995283446	1
116.703492063	2
117.411700680	3
118.119909297	4
118.828117913	1
119.524716553	2
120.232925170	3
120.941133786	4
121.649342403	1
122.357551020	2
123.054149659	3
123.750748299	4
124.458956916	1
125.167165532	2
125.875374149	3
126.583582766	4
127.326621315	1
128.000000000	2
128.696598639	3
129.404807256	4
130.113015873	1
130.821224489	2
131.517823129	3
132.226031746	4
132.934240362	1
133.642448979	2
134.339047619	3
135.047256235	4
135.755464852	1
136.463673469	2
137.171882086	1
137.868480725	2
138.588299319	3
139.319727891	4
140.039546485	1
140.747755102	2
141.444353741	3
142.140952380	4
142.837551020	1
143.545759637	2
144.242358276	3
144.950566893	4
145.647165532	1
146.355374149	2
147.051972789	3
147.748571428	4
148.445170068	1
149.176598639	2
149.884807256	3
150.593015873	4
151.289614512	1
151.986213151	2
152.694421768	3
153.402630385	4
154.099229024	1
154.795827664	2
155.504036281	3
156.189024943	4
156.874013605	1
157.605442176	2
158.302040816	3
159.021859410	4
159.730068027	1
160.438276643	2
161.134875283	3
161.854693877	4
162.551292517	1
163.282721088	2
163.979319727	1
164.675918367	2
165.372517006	3
166.080725623	4
166.788934240	1
167.485532879	2
168.193741496	3
168.901950113	4
169.610158730	1
170.329977324	2
171.038185941	3
171.781224489	4
172.501043083	1
173.220861678	2
173.905850340	3
174.579229024	4
175.264217687	1
175.984036281	2
176.692244897	3
177.377233560	4
178.073832199	1
178.782040816	2
179.501859410	3
180.221678004	4
180.918276643	1
181.626485260	2
182.334693877	3
183.042902494	4
183.727891156	1
184.447709750	2
185.144308390	3
185.864126984	4
186.549115646	1
187.268934240	2
187.965532879	3
188.708571428	4
189.405170068	1
190.124988662	2
190.833197278	3
191.541405895	4
192.249614512	1
192.969433106	2
193.677641723	3
194.385850340	4
195.059229024	1
195.726802721	2
196.382766439	3
197.090975056	4
197.816598639	1
198.501587301	2
199.235079365	3
199.891882086	4
200.620408163	1
201.351700680	2
201.984580498	3
202.657959183	4
203.518367346	1
