0.185759637	4
0.510839002	1
0.859138321	2
1.207437641	3
1.544126984	4
1.857596371	1
2.182675736	2
2.507755102	3
2.879274376	4
3.227573696	1
3.541043083	2
3.854512471	3
4.191201814	4
4.527891156	1
4.864580498	2
5.189659863	3
5.526349206	4
5.863038548	1
6.199727891	2
6.536417233	3
6.884716553	4
7.233015873	1
7.569705215	2
7.906394557	3
8.231473922	4
8.556553287	1
8.881632653	2
9.206712018	3
9.543401360	4
9.880090702	1
10.216780045	2
10.553469387	3
10.878548752	4
11.203628117	1
11.528707482	2
11.853786848	3
12.190476190	4
12.527165532	1
12.863854875	2
13.200544217	3
13.537233560	4
13.862312925	1
14.187392290	2
14.524081632	3
14.860770975	4
15.185850340	1
15.522539682	2
15.859229024	3
16.195918367	4
16.532607709	1
16.857687074	2
17.182766439	3
17.519455782	4
17.856145124	1
18.192834467	2
18.541133786	3
18.866213151	4
19.191292517	1
19.527981859	2
19.864671201	3
20.201360544	4
20.526439909	1
20.863129251	2
21.188208616	3
21.536507936	4
21.873197278	1
22.198276643	2
22.534965986	3
22.871655328	4
23.208344671	1
23.545034013	2
23.870113378	3
24.195192743	4
24.520272108	1
24.845351473	2
25.182040816	3
25.518730158	4
25.855419501	1
26.180498866	2
26.517188208	3
26.853877551	4
27.190566893	1
27.527256235	2
27.863945578	3
28.200634920	4
28.537324263	1
28.874013605	2
29.210702947	3
29.535782312	4
29.872471655	1
30.209160997	2
30.545850340	3
30.894149659	4
31.230839002	1
31.555918367	2
31.892607709	3
32.217687074	4
32.554376417	1
32.891065759	2
33.216145124	3
33.552834467	4
33.877913832	1
34.214603174	2
34.551292517	3
34.899591836	4
35.224671201	1
35.549750566	2
35.874829931	3
36.211519274	4
36.548208616	1
36.873287981	2
37.198367346	3
37.535056689	4
37.860136054	1
38.196825396	2
38.533514739	3
38.870204081	4
39.206893424	1
39.543582766	2
39.868662131	3
40.205351473	4
40.542040816	1
40.878730158	2
41.203809523	3
41.540498866	4
41.877188208	1
42.213877551	2
42.550566893	3
42.875646258	4
43.200725623	1
43.537414965	2
43.862494331	3
44.187573696	4
44.524263038	1
44.849342403	2
45.186031746	3
45.522721088	4
45.859410430	1
46.196099773	2
46.532789115	3
46.869478458	4
47.206167800	1
47.531247165	2
47.867936507	3
48.204625850	4
48.541315192	1
48.866394557	2
49.203083900	3
49.539773242	4
49.864852607	1
50.201541950	2
50.526621315	3
50.863310657	4
51.200000000	1
51.536689342	2
51.873378684	3
52.198458049	4
52.523537414	1
52.860226757	2
53.196916099	3
53.533605442	4
53.870294784	1
54.195374149	2
54.532063492	3
54.868752834	4
55.205442176	1
55.542131519	2
55.878820861	3
56.215510204	4
56.552199546	1
56.877278911	2
57.213968253	3
57.550657596	4
57.875736961	1
58.212426303	2
58.537505668	3
58.874195011	4
59.210884353	1
59.535963718	2
59.872653061	3
60.209342403	4
60.546031746	1
60.882721088	2
61.207800453	3
61.532879818	4
61.869569160	1
62.206258503	2
62.542947845	3
62.879637188	4
63.216326530	1
63.541405895	2
63.866485260	1
64.191564625	2
64.528253968	3
64.853333333	4
65.190022675	1
65.526712018	2
65.863401360	3
66.200090702	4
66.525170068	1
66.861859410	2
67.198548752	3
67.535238095	4
67.860317460	1
68.185396825	2
68.522086167	3
68.858775510	4
69.183854875	1
69.520544217	2
69.845623582	3
70.182312925	4
70.507392290	1
70.844081632	2
71.169160997	3
71.494240362	4
71.830929705	1
72.167619047	2
72.504308390	3
72.840997732	4
73.177687074	1
73.514376417	2
73.851065759	3
74.187755102	4
74.524444444	1
74.861133786	2
75.197823129	3
75.534512471	4
75.871201814	1
76.196281179	2
76.532970521	3
76.869659863	4
77.206349206	1
77.543038548	2
77.868117913	3
78.193197278	4
78.529886621	1
78.854965986	2
79.191655328	3
79.516734693	4
79.841814058	1
80.178503401	2
80.503582766	3
80.828662131	4
81.165351473	1
81.502040816	2
81.827120181	3
82.163809523	4
82.500498866	1
82.825578231	2
83.150657596	3
83.475736961	4
83.812426303	1
84.149115646	2
84.497414965	3
84.834104308	4
85.170793650	1
85.507482993	2
85.844172335	3
86.192471655	4
