0.495873015	1
0.861383219	2
1.236303854	3
1.608163265	4
1.984671201	5
2.309342403	6
2.660317460	1
3.009297052	2
3.334376417	3
3.678276643	4
4.071383219	5
4.405396825	6
4.710317460	1
5.061360544	2
5.464353741	3
5.828571428	4
6.168276643	5
6.578299319	6
6.886417233	1
7.233582766	2
7.607369614	3
7.965328798	4
8.308390022	5
8.639342403	6
9.032562358	1
9.380861678	2
9.729160997	3
10.077460317	4
10.425759637	5
10.774058956	6
11.122358276	1
11.466780045	2
11.811224489	3
12.155646258	4
12.503945578	5
12.852244897	6
13.200544217	1
13.556575963	2
13.912630385	3
14.268662131	4
14.589863945	5
14.911088435	6
15.232290249	1
15.603809523	2
15.975328798	3
16.346848072	4
16.695147392	5
17.043446712	6
17.391746031	1
17.732312925	2
18.072857142	3
18.413424036	4
18.777210884	5
19.140975056	6
19.504761904	1
19.876281179	2
20.247800453	3
20.619319727	4
20.959886621	5
21.300430839	6
21.640997732	1
22.004784580	2
22.368548752	3
22.732335600	4
23.080634920	5
23.428934240	6
23.777233560	1
24.137142857	2
24.497052154	3
24.856961451	4
25.209138321	5
25.561292517	6
25.913469387	1
26.269501133	2
26.625555555	3
26.981587301	4
27.326009070	5
27.670453514	6
28.014875283	1
28.378662131	2
28.742426303	3
29.106213151	4
29.470000000	5
29.833764172	6
30.197551020	1
30.538117913	2
30.878662131	3
31.219229024	4
31.575260770	5
31.931315192	6
32.287346938	1
32.635646258	2
32.983945578	3
33.332244897	4
33.680544217	5
34.028843537	6
34.377142857	1
34.729319727	2
35.081473922	3
35.433650793	4
35.793560090	5
36.153469387	6
36.513378684	1
36.865555555	2
37.217709750	3
37.569886621	4
37.922063492	5
38.274217687	6
38.626394557	1
38.974693877	2
39.322993197	3
39.671292517	4
40.023469387	5
40.375623582	6
40.727800453	1
41.083832199	2
41.439886621	3
41.795918367	4
42.144217687	5
42.492517006	6
42.840816326	1
43.192993197	2
43.545147392	3
43.897324263	4
44.249501133	5
44.601655328	6
44.953832199	1
45.302993197	2
45.652176870	3
46.001337868	4
46.348775510	5
46.696190476	6
47.043628117	1
47.407414965	2
