0.862040816	1
1.372879818	2
1.883718820	3
2.388752834	4
2.887981859	1
3.393015873	2
3.874829931	3
4.374058956	4
4.913922902	1
5.407346938	2
5.865941043	3
6.365170068	4
6.858594104	1
7.357823129	2
7.857052154	3
8.356281179	4
8.849705215	1
9.348934240	2
9.848163265	3
10.347392290	4
10.835011337	1
11.334240362	2
11.833469387	3
12.332698412	4
12.831927437	1
13.331156462	2
13.830385487	3
14.329614512	4
14.834648526	1
15.333877551	2
15.838911564	3
16.338140589	4
16.860589569	1
17.359818594	2
17.853242630	3
18.378594104	4
18.877823129	1
19.377052154	2
19.876281179	3
20.375510204	4
20.874739229	1
21.373968253	2
21.873197278	3
22.372426303	4
22.871655328	1
23.359274376	2
23.858503401	3
24.357732426	4
24.856961451	1
25.356190476	2
25.855419501	3
26.354648526	4
26.853877551	1
27.353106575	2
27.852335600	3
28.351564625	4
28.850793650	1
29.350022675	2
29.860861678	3
30.360090702	4
30.859319727	1
31.358548752	2
31.857777777	3
32.357006802	4
32.856235827	1
33.355464852	2
33.866303854	3
34.365532879	4
34.864761904	1
35.363990929	2
35.863219954	3
36.374058956	4
36.873287981	1
37.372517006	2
37.871746031	3
38.370975056	4
38.858594104	1
39.357823129	2
39.845442176	3
40.333061224	4
40.832290249	1
41.331519274	2
41.842358276	3
42.341587301	4
42.840816326	1
43.340045351	2
43.839274376	3
44.338503401	4
44.837732426	1
45.348571428	2
45.847800453	3
46.358639455	4
46.869478458	1
47.368707482	2
47.867936507	3
48.367165532	4
48.866394557	1
49.365623582	2
49.864852607	3
50.364081632	4
50.863310657	1
51.362539682	2
51.873378684	3
52.372607709	4
52.871836734	1
53.371065759	2
53.870294784	3
54.369523809	4
54.868752834	1
55.367981859	2
55.867210884	3
56.366439909	4
56.865668934	1
57.353287981	2
57.852517006	3
58.351746031	4
58.850975056	1
59.350204081	2
59.849433106	3
60.348662131	4
60.847891156	1
61.347120181	2
61.846349206	3
62.345578231	4
62.844807256	1
63.344036281	2
63.843265306	3
64.342494331	4
64.853333333	1
65.364172335	2
65.863401360	3
66.362630385	4
66.861859410	1
67.361088435	2
67.860317460	3
68.359546485	4
68.858775510	1
69.369614512	2
69.868843537	3
70.368072562	4
70.867301587	1
71.378140589	2
71.877369614	3
72.376598639	4
72.875827664	1
73.375056689	2
73.874285714	3
74.373514739	4
74.872743764	1
75.371972789	2
75.871201814	3
76.370430839	4
76.869659863	1
77.368888888	2
77.868117913	3
78.367346938	4
78.866575963	1
79.365804988	2
79.865034013	3
80.364263038	4
80.863492063	1
81.362721088	2
81.861950113	3
82.361179138	4
82.860408163	1
83.359637188	2
83.858866213	3
84.358095238	4
84.868934240	1
85.379773242	2
85.890612244	3
86.389841269	4
86.889070294	1
87.376689342	2
87.875918367	3
88.375147392	4
88.874376417	1
89.373605442	2
89.872834467	3
90.372063492	4
90.871292517	1
91.370521541	2
91.858140589	3
92.357369614	4
92.856598639	1
93.355827664	2
93.855056689	3
94.342675736	4
94.841904761	1
95.341133786	2
95.840362811	3
96.339591836	4
96.850430839	1
97.349659863	2
97.848888888	3
98.348117913	4
98.847346938	1
99.346575963	2
99.845804988	3
100.345034013	4
100.844263038	1
101.343492063	2
101.842721088	3
102.341950113	4
102.841179138	1
103.340408163	2
103.839637188	3
104.338866213	4
104.849705215	1
105.360544217	2
105.859773242	3
106.359002267	4
106.858231292	1
107.369070294	2
107.868299319	3
108.367528344	4
108.866757369	1
109.365986394	2
109.865215419	3
110.364444444	4
110.863673469	1
111.362902494	2
111.862131519	3
112.361360544	4
112.860589569	1
113.142086167	2
113.474104308	3
113.782426303	4
114.087074829	5
114.416031746	6
114.787052154	1
115.156077097	2
115.606009070	3
116.026054421	4
116.384104308	5
116.791065759	6
117.365260770	1
117.690340136	2
118.015419501	3
118.328888888	4
118.653968253	5
118.979047619	6
119.315736961	1
119.629206349	2
119.954285714	3
120.314195011	4
120.639274376	5
120.975963718	6
121.312653061	1
121.649342403	2
121.986031746	3
122.345941043	4
122.682630385	5
123.019319727	6
123.344399092	1
123.657868480	2
123.971337868	3
124.319637188	4
124.644716553	5
124.969795918	6
125.318095238	1
125.654784580	2
125.991473922	3
126.328163265	4
126.664852607	5
127.001541950	6
127.338231292	1
127.651700680	2
127.976780045	3
128.313469387	4
128.650158730	5
128.975238095	6
129.311927437	1
129.637006802	2
129.973696145	3
130.310385487	4
130.647074829	5
130.983764172	6
131.332063492	1
131.657142857	2
131.993832199	3
132.342131519	4
132.678820861	5
133.003900226	6
133.340589569	1
133.665668934	2
134.002358276	3
134.339047619	4
134.664126984	5
134.989206349	6
135.314285714	1
135.639365079	2
135.976054421	3
136.301133786	4
136.614603174	5
136.939682539	6
137.276371882	1
137.613061224	2
137.949750566	3
138.286439909	4
138.634739229	5
138.983038548	6
139.331337868	1
139.679637188	2
140.016326530	3
140.353015873	4
140.689705215	5
141.026394557	6
141.363083900	1
141.699773242	2
142.024852607	3
142.361541950	4
142.698231292	5
143.023310657	6
143.360000000	1
143.696689342	2
144.021768707	3
144.358458049	4
144.683537414	5
145.008616780	6
145.333696145	1
145.670385487	2
146.007074829	3
146.355374149	4
146.692063492	5
147.028752834	6
147.365442176	1
147.690521541	2
148.015600907	3
148.352290249	4
148.688979591	5
149.014058956	6
149.350748299	1
149.687437641	2
150.012517006	3
150.349206349	4
150.685895691	5
151.010975056	6
151.359274376	1
151.684353741	2
152.021043083	3
152.346122448	4
152.671201814	5
152.996281179	6
153.321360544	1
153.634829931	2
153.936689342	3
154.250158730	4
154.575238095	5
154.911927437	6
155.248616780	1
155.596916099	2
155.945215419	3
156.281904761	4
156.618594104	5
156.955283446	6
157.291972789	1
157.640272108	2
157.976961451	3
158.313650793	4
158.638730158	5
158.987029478	6
159.323718820	1
159.672018140	2
160.020317460	3
160.368616780	4
160.733673469	5
161.053061224	6
161.397437641	1
161.746938775	2
162.089795918	3
162.432653061	4
162.751020408	5
163.069387755	6
163.387210884	1
163.898049886	2
164.397278911	1
164.896507936	2
165.395736961	3
165.883356009	4
166.370975056	1
166.858594104	2
167.346213151	3
167.833832199	4
168.333061224	1
168.832290249	2
169.331519274	3
169.830748299	4
170.329977324	1
170.829206349	2
171.340045351	3
171.839274376	4
172.338503401	1
172.837732426	2
173.336961451	3
173.836190476	4
174.335419501	1
174.834648526	2
175.333877551	3
175.833106575	4
176.332335600	1
176.843174603	2
177.354013605	3
177.853242630	4
178.364081632	1
178.863310657	2
179.362539682	3
179.861768707	4
180.360997732	1
180.860226757	2
181.359455782	3
181.858684807	4
182.357913832	1
182.857142857	2
183.356371882	3
183.855600907	4
184.354829931	1
184.854058956	2
185.353287981	3
185.852517006	4
186.351746031	1
186.862585034	2
187.361814058	3
187.861043083	4
188.360272108	1
188.871111111	2
189.370340136	3
189.869569160	4
190.368798185	1
190.868027210	2
191.367256235	3
191.866485260	4
192.365714285	1
192.864943310	2
193.375782312	3
193.886621315	4
194.397460317	1
