0.587755102	1
0.859138321	2
1.149387755	3
1.443990929	4
1.736009070	5
2.008004535	6
2.288004535	1
2.576009070	2
2.868004535	3
3.131995464	4
3.400000000	5
3.688004535	6
3.991995464	1
4.296009070	2
4.576009070	3
4.856009070	4
5.136009070	5
5.416009070	6
5.700000000	1
5.996009070	2
6.300000000	3
6.571995464	4
6.860000000	5
7.140000000	6
7.408004535	1
7.688004535	2
7.963990929	3
8.240000000	4
8.540000000	5
8.820000000	6
9.100000000	1
9.383990929	2
9.656009070	3
9.948004535	4
10.236009070	5
10.520000000	6
10.823990929	1
11.116009070	2
11.400000000	3
11.688004535	4
11.980000000	5
12.268004535	6
12.548004535	1
12.823990929	2
13.103990929	3
13.388004535	4
13.671995464	5
13.956009070	6
14.228004535	1
14.528004535	2
14.836009070	3
15.108004535	4
15.383990929	5
15.651995464	6
15.943990929	1
16.220000000	2
16.520000000	3
16.783990929	4
17.076009070	5
17.363990929	6
17.648004535	1
17.948004535	2
18.243990929	3
18.523990929	4
18.803990929	5
19.096009070	6
19.371995464	1
19.680000000	2
19.971995464	3
20.243990929	4
20.528004535	5
20.808004535	6
21.100000000	1
21.391995464	2
21.688004535	3
21.971995464	4
22.263990929	5
22.543990929	6
22.843990929	1
23.136009070	2
23.423990929	3
23.708004535	4
24.000000000	5
24.283990929	6
24.571995464	1
24.868004535	2
25.156009070	3
25.431995464	4
25.703990929	5
25.996009070	6
26.283990929	1
26.556009070	2
26.816009070	3
27.096009070	4
27.371995464	5
27.651995464	6
27.940000000	1
28.228004535	2
28.491995464	3
28.776009070	4
29.076009070	5
29.380000000	6
29.676009070	1
29.976009070	2
30.260000000	3
30.531995464	4
30.816009070	5
31.108004535	6
31.408004535	1
31.691995464	2
31.971995464	3
32.256009070	4
32.543990929	5
32.816009070	6
33.111995464	1
33.396009070	2
33.671995464	3
33.948004535	4
34.240000000	5
34.536009070	6
34.843990929	1
35.128004535	2
35.408004535	3
35.696009070	4
35.963990929	5
36.248004535	6
36.536009070	1
36.823990929	2
37.111995464	3
37.408004535	4
37.700000000	5
37.983990929	6
38.288004535	1
38.571995464	2
38.851995464	3
39.148004535	4
39.420000000	5
39.708004535	6
39.988004535	1
40.280000000	2
40.576009070	3
40.860000000	4
41.140000000	5
41.420000000	6
41.711995464	1
41.988004535	2
42.276009070	3
42.576009070	4
42.860000000	5
43.123990929	6
43.411995464	1
43.711995464	2
44.011995464	3
44.296009070	4
44.556009070	5
44.811995464	6
45.071995464	1
45.368004535	2
45.668004535	3
45.936009070	4
46.231995464	5
46.531995464	6
46.811995464	1
47.091995464	2
47.383990929	3
47.671995464	1
47.951995464	2
48.243990929	3
48.523990929	1
48.816009070	2
49.116009070	3
49.400000000	1
49.680000000	2
49.976009070	3
50.256009070	1
50.548004535	2
50.843990929	3
51.111995464	1
51.403990929	2
51.691995464	3
51.968004535	1
52.256009070	2
52.548004535	3
52.816009070	1
53.088004535	2
53.360000000	3
53.656009070	1
53.951995464	2
54.251995464	3
54.536009070	1
54.823990929	2
55.116009070	3
55.428004535	1
55.716009070	2
56.011995464	3
56.303990929	1
56.568004535	2
56.831995464	3
57.111995464	1
57.423990929	2
57.708004535	3
57.968004535	4
58.260000000	5
58.536009070	6
58.816009070	1
59.108004535	2
59.396009070	3
59.683990929	4
59.948004535	5
60.231995464	6
60.528004535	1
60.823990929	2
61.088004535	3
61.380000000	4
61.651995464	5
61.940000000	6
62.231995464	1
62.520000000	2
62.808004535	3
63.096009070	4
63.388004535	5
63.680000000	6
63.980000000	1
64.271995464	2
64.548004535	3
64.848004535	4
65.116009070	5
65.400000000	6
65.700000000	1
65.983990929	2
66.263990929	3
66.556009070	4
66.823990929	5
67.108004535	6
67.388004535	1
67.683990929	2
67.983990929	3
68.291995464	4
68.568004535	5
68.848004535	6
69.128004535	1
69.420000000	2
69.716009070	3
70.016009070	4
70.303990929	5
70.568004535	6
70.871995464	1
71.168004535	2
71.443990929	3
71.728004535	4
72.003990929	5
72.283990929	6
72.580000000	1
72.863990929	2
73.143990929	3
73.440000000	4
73.736009070	5
74.008004535	6
74.288004535	1
74.576009070	2
74.851995464	3
75.148004535	4
75.431995464	5
75.720000000	6
76.008004535	1
76.300000000	2
76.583990929	3
76.876009070	4
77.168004535	5
77.436009070	6
77.723990929	1
78.011995464	2
78.283990929	3
78.563990929	4
78.851995464	5
79.128004535	6
79.411995464	1
79.696009070	2
79.976009070	3
80.256009070	4
80.536009070	5
80.828004535	6
81.123990929	1
81.416009070	2
81.680000000	3
81.940000000	4
82.191995464	5
82.471995464	6
82.760000000	1
83.048004535	2
83.336009070	3
83.623990929	4
83.896009070	5
84.188004535	6
84.503990929	1
84.803990929	2
85.096009070	3
85.383990929	4
85.663990929	5
85.940000000	6
86.243990929	1
86.540000000	2
86.840000000	3
87.128004535	4
87.408004535	5
87.696009070	6
87.988004535	1
88.268004535	2
88.543990929	3
88.803990929	4
89.080000000	5
89.356009070	6
89.643990929	1
89.960000000	2
90.263990929	3
90.563990929	4
90.840000000	5
91.123990929	6
91.388004535	1
91.671995464	2
91.951995464	3
92.268004535	4
92.556009070	5
92.856009070	6
93.148004535	1
93.423990929	2
93.716009070	3
94.000000000	4
94.283990929	5
94.556009070	6
94.840000000	1
95.120000000	2
95.391995464	3
95.671995464	4
95.948004535	5
96.240000000	6
96.516009070	1
96.808004535	2
97.080000000	3
97.376009070	4
97.651995464	5
97.936009070	6
98.223990929	1
98.500000000	2
98.803990929	3
99.100000000	4
99.383990929	5
99.676009070	6
99.971995464	1
100.243990929	2
100.531995464	3
100.831995464	4
101.108004535	5
101.396009070	6
101.696009070	1
101.980000000	2
102.251995464	3
102.543990929	4
102.828004535	5
103.111995464	6
103.400000000	1
103.683990929	2
103.951995464	3
104.220000000	4
104.480000000	5
